3267,Boy From New York City,The Manhattan Transfer,The Manhattan Transfer,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Manhattan%2BTransfer/Manhattan%2520Transfer_1_1_1589915024.jpg?itok=E-g0O95w
3268,The Theme From Hill Street Blues,Larry Carlton & Mike Post,Larry Carlton & Mike Post,
3269,Fire And Ice,Pat Benatar,Pat Benatar,
3270,Jessie's Girl,Rick Springfield,Rick Springfield,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Rick%2BSpringfield/Rick%2520Springfield_1_1_1575363599.jpg?itok=YMR42hFr
3271,Don't Stand So Close To Me,The Police,The Police,
3272,Behind My Camel,The Police,The Police,
3273,Hold On I'm Comin',Aretha Franklin,Aretha Franklin,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Aretha%2BFranklin/Aretha%2520Franklin_1_1_1591112963.jpg?itok=w4h0Oc8A
3274,One Hundred Ways,James Ingram,James Ingram,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/James%2BIngram/James%2520Ingram_1_1_1581553801.jpg?itok=vXb25sIT
3275,The Dude,Quincy Jones,Quincy Jones,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Quincy%2BJones/Quincy%2520Jones_1_1_1596789836.jpg?itok=54PdILuC
3276,All I Need Is You,David Sanborn,David Sanborn,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/David%2BSanborn/David%2520Sanborn_1_1_1584629239.jpg?itok=vGe0PuCc
3277,Just The Two Of Us,"Ralph MacDonald, William Salter & Bill Withers, songwriters (Grover Washington, Jr., & Bill Withers)","Ralph MacDonald, William Salter & Bill Withers, songwriters (Grover Washington, Jr., & Bill Withers)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Bill%2BWithers/Bill%2520Withers_1_1_1575364519.jpg?itok=uzujWDSf
3278,Winelight,"Grover Washington, Jr.","Grover Washington, Jr.",
3279,9 To 5,Dolly Parton,Dolly Parton,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Dolly%2BParton/Dolly%2520Parton_1_1_1581552316.jpg?itok=1Iad2upT
3280,(There's) No Gettin' Over Me,Ronnie Milsap,Ronnie Milsap,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Ronnie%2BMilsap/Ronnie%2520Milsap_1_1_1596797352.jpg?itok=57PvBMaN
3281,Elvira,The Oak Ridge Boys,The Oak Ridge Boys,
3282,Country After All These Years,Chet Atkins,Chet Atkins,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Chet%2BAtkins/Chet%2520Atkins_1_1_1597170990.jpg?itok=LsD8ActA
3283,Priority,The Imperials,The Imperials,https://www.grammy.com/sites/com/files/styles/artist_circle/public/transparent_square_19.png?itok=2fncqXxp
3284,The Masters V,The Masters V,The Masters V,
3285,Don't Give Up,Andrae Crouch,Andrae Crouch,
3286,The Lord Will Make A Way,Al Green,Al Green,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Al%2BGreen/Al%2520Green_1_1_1598607243.jpg?itok=wuHFms9v
3287,There Must Be A Better World Somewhere,B.B. King,B.B. King,https://www.grammy.com/sites/com/files/styles/artist_circle/public/bbking-spotlight-166779471.png?itok=TaNC-gCJ
3288,Guajira Pa La Jeva,Clare Fischer,Clare Fischer,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Clare%2BFischer/Clare%2520Fischer_1_1_1581555346.jpg?itok=ex7_fznz
3289,Sesame Country,"(The Muppets, Glen Campbell, Crystal Gayle, Loretta Lynn, Tanya Tucker)","(The Muppets, Glen Campbell, Crystal Gayle, Loretta Lynn, Tanya Tucker)",
3290,Rev. Du Rite,Richard Pryor,Richard Pryor,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Richard%2BPryor/Richard%2520Pryor_1_1_1581555156.jpg?itok=695RqheM
3291,Donovan's Brain,Orson Welles,Orson Welles,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Orson%2BWelles/Orson%2520Welles_1_1_1581627349.jpg?itok=R3x_MVEe
3292,Raiders Of The Lost Ark,"John Williams, composer (John Williams)","John Williams, composer (John Williams)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/John%2BWilliams/John%2520Williams_1_1_1597170495.jpg?itok=GsnrkP98
3293,Michael Nesmith In Elephant Parts,Michael Nesmith,Michael Nesmith,
3294,Digital III At Montreaux,Ella Fitzgerald,Ella Fitzgerald,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Ella%2BFitzgerald/Ella%2520Fitzgerald_1_1_1581553574.jpg?itok=TlaBTqZP
3295,Blue Rondo A La Turk,Al Jarreau,Al Jarreau,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Al%2BJarreau/Al%2520Jarreau_1_1_1575363983.jpg?itok=jrW9lWQV
3296,Until I Met You (Corner Pocket),The Manhattan Transfer,The Manhattan Transfer,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Manhattan%2BTransfer/Manhattan%2520Transfer_1_1_1589915024.jpg?itok=E-g0O95w
3297,Bye Bye Blackbird,"John Coltrane, soloist","John Coltrane, soloist",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/John%2BColtrane/John%2520Coltrane_1_1_1581564654.jpg?itok=DCFWo04J
3298,"Chick Corea & Gary Burton In Concert - Zurich, October 28, 1979",Gary Burton & Chick Corea,Gary Burton & Chick Corea,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Gary%2BBurton/Gary%2520Burton_1_1_1581554709.jpg?itok=h13WeAyX
3299,Walk On The Water,Gerry Mulligan,Gerry Mulligan,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Gerry%2BMulligan/Gerry%2520Mulligan_1_1_1591784750.jpg?itok=hq2I961q
3300,Velas,"Quincy Jones & Johnny Mandel, arrangers (Quincy Jones)","Quincy Jones & Johnny Mandel, arrangers (Quincy Jones)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Quincy%2BJones/Quincy%2520Jones_1_1_1596789836.jpg?itok=54PdILuC
3301,Ai No Corrida,"Jerry Hey & Quincy Jones, arrangers (Quincy Jones)","Jerry Hey & Quincy Jones, arrangers (Quincy Jones)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Quincy%2BJones/Quincy%2520Jones_1_1_1596789836.jpg?itok=54PdILuC
3302,A Nightingale Sang In Berkeley Square,"Gene Puerling, arranger (The Manhattan Transfer)","Gene Puerling, arranger (The Manhattan Transfer)",
3303,Tattoo You,"Peter Corriston, art director (The Rolling Stones)","Peter Corriston, art director (The Rolling Stones)",
3304,Erroll Garner - Master Of The Keyboard,"Dan Morgenstern, album notes writer (Erroll Garner)","Dan Morgenstern, album notes writer (Erroll Garner)",
3305,Hoagy Carmichael - From Stardust To Ole Buttermilk Sky,(Hoagy Carmichael),(Hoagy Carmichael),
3306,Gaucho,"Jerry Garszva, Roger Nichols, Elliot Scheiner & Bill Schnee, engineers (Steely Dan)","Jerry Garszva, Roger Nichols, Elliot Scheiner & Bill Schnee, engineers (Steely Dan)",
3307,Mahler: Symphony No. 2 In C Minor,"Georg Solti, artist; James Mallinson, producer","Georg Solti, artist; James Mallinson, producer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/georgsolti-spotlight-78824961.png?itok=rNrB7-r2
3308,Janácek: From The House Of The Dead,"Jiri Zahradnicek, Ivo Zidek & Vaclav Zitek; Charles Mackerras, conductor; James Mallinson, producer (Vienna Philharmonic Orchestra)","Jiri Zahradnicek, Ivo Zidek & Vaclav Zitek; Charles Mackerras, conductor; James Mallinson, producer (Vienna Philharmonic Orchestra)",
3309,Tchaikovsky: Piano Trio In A Minor,"Vladimir Ashkenazy, Lynn Harrell & Itzhak Perlman, artists","Vladimir Ashkenazy, Lynn Harrell & Itzhak Perlman, artists",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Vladimir%2BAshkenazy/Vladimir%2520Ashkenazy_1_1_1581558450.jpg?itok=GPn9fhiw
3310,Isaac Stern 60th Anniversary Celebration,"Itzhak Perlman, Isaac Stern & Pinchas Zukerman, artists (New York Philharmonic)","Itzhak Perlman, Isaac Stern & Pinchas Zukerman, artists (New York Philharmonic)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Itzhak%2BPerlman/Itzhak%2520Perlman_1_1_1581553577.jpg?itok=6_Age2Bj
3311,The Horowitz Concerts 1979/80,"Vladimir Horowitz, artist","Vladimir Horowitz, artist",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Vladimir%2BHorowitz/Vladimir%2520Horowitz_1_1_1597176026.jpg?itok=QiT9d29e
3312,Live From Lincoln Center - Sutherland/Horne/Pavarotti,(Richard Bonynge; New York City Opera Orchestra),(Richard Bonynge; New York City Opera Orchestra),
3313,Sailing,Christopher Cross,"Michael Omartian, producer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Christopher%2BCross/Christopher%2520Cross_1_1_1581554585.jpg?itok=sDilUxBw
3314,Christopher Cross,Christopher Cross,"Michael Omartian, producer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Christopher%2BCross/Christopher%2520Cross_1_1_1581554585.jpg?itok=sDilUxBw
3315,The Rose,Bette Midler,Bette Midler,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Bette%2BMidler/Bette%2520Midler_1_1_1575359591.jpg?itok=7Wx-nTh_
3316,This Is It,Kenny Loggins,Kenny Loggins,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Kenny%2BLoggins/Kenny%2520Loggins_1_1_1575371541.jpg?itok=7npKDoJS
3317,Guilty,Barbra Streisand & Barry Gibb,Barbra Streisand & Barry Gibb,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Barbra%2BStreisand/Barbra%2520Streisand_1_1_1597142976.jpg?itok=QWDCDpvy
3318,One On One,Bob James & Earl Klugh,Bob James & Earl Klugh,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Bob%2BJames/Bob%2520James_1_1_1581554509.jpg?itok=hUiNB4jk
3319,Crimes Of Passion,Pat Benatar,Pat Benatar,
3320,Glass Houses,Billy Joel,Billy Joel,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Billy%2BJoel/Billy%2520Joel_1_1_1578384978.jpg?itok=QtM7Q8fq
3321,Against The Wind,Bob Seger & The Silver Bullet Band,Bob Seger & The Silver Bullet Band,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Bob%2BSeger/Bob%2520Seger_1_1_1581551795.jpg?itok=ZuK6u856
3322,Reggatta De Blanc,The Police,The Police,
3323,Never Knew Love Like This Before,Stephanie Mills,Stephanie Mills,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Stephanie%2BMills/Stephanie%2520Mills_1_1_1599836028Muzooka.jpg?itok=FO6H8mgv
3324,Give Me The Night,George Benson,George Benson,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/George%2BBenson/George%2520Benson_1_1_1578385429.jpg?itok=bzpUiUCb
3325,Shining Star,Manhattans,Manhattans,
3326,Off Broadway,George Benson,George Benson,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/George%2BBenson/George%2520Benson_1_1_1578385429.jpg?itok=bzpUiUCb
3327,Could I Have This Dance?,Anne Murray,Anne Murray,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Anne%2BMurray/Anne%2520Murray_1_1_1581558822.jpg?itok=dBGIF4ua
3328,He Stopped Loving Her Today,George Jones,George Jones,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/George%2BJones/George%2520Jones_1_1_1575365164.jpg?itok=Pjz_Fzc6
3329,That Lovin' You Feelin' Again,Emmylou Harris & Roy Orbison,Emmylou Harris & Roy Orbison,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Emmylou%2BHarris/Emmylou%2520Harris_1_1_1596198478.jpg?itok=wsJVpP65
3330,Orange Blossom Special/Hoedown,Gilley's Urban Cowboy Band,Gilley's Urban Cowboy Band,
3331,On The Road Again,"Willie Nelson, songwriter (Willie Nelson)","Willie Nelson, songwriter (Willie Nelson)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Willie%2BNelson/Willie%2520Nelson_1_1_1578385381.jpg?itok=Dc-WqO_x
3332,The Lord's Prayer,"Reba Rambo, Dony McGuire, B.J. Thomas, Andrae Crouch, Walter Hawkins, Tramaine Hawkins, Cynthia Clawson, The Archers","Reba Rambo, Dony McGuire, B.J. Thomas, Andrae Crouch, Walter Hawkins, Tramaine Hawkins, Cynthia Clawson, The Archers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Dony%2BMcGuire/Dony%2520McGuire_1_1_1581560158.jpg?itok=JHfBY12b
3333,We Come To Worship,Blackwood Brothers,Blackwood Brothers,
3334,Rejoice,Shirley Caesar,Shirley Caesar,https://www.grammy.com/sites/com/files/styles/artist_circle/public/shirley_caesar_spotlight_543440012.png?itok=GvEA0Lyt
3335,"Lord, Let Me Be An Instrument",James Cleveland & The Charles Fold Singers,James Cleveland & The Charles Fold Singers,
3336,With My Song I Will Praise Him,Debby Boone,Debby Boone,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Debby%2BBoone/Debby%2520Boone_1_1_1575373918.jpg?itok=j8EIzpps
3337,Rare Blues,(Various Artists),(Various Artists),
3338,La Onda Va Bien,Cal Tjader,Cal Tjader,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Cal%2BTjader/Cal%2520Tjader_1_1_1581558294.jpg?itok=pIB-is3X
3339,In Harmony/A Sesame Street Record,(Various Artists),(Various Artists),
3340,No Respect,Rodney Dangerfield,Rodney Dangerfield,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Rodney%2BDangerfield/Rodney%2520Dangerfield_1_1_1581616016.jpg?itok=9TgLT4mZ
3341,"Gertrude Stein, Gertrude Stein, Gertrude Stein",Pat Carroll,Pat Carroll,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Pat%2BCarroll/Pat%2520Carroll_1_1_1581629312.jpg?itok=Uwoyry1T
3342,The Empire Strikes Back,"John Williams, composer (John Williams)","John Williams, composer (John Williams)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/John%2BWilliams/John%2520Williams_1_1_1597170495.jpg?itok=GsnrkP98
3343,Evita - Premier American Recording,"Andrew Lloyd Webber, composer; Tim Rice, lyricist; Andrew Lloyd Webber & Tim Rice, producers (Various Artists)","Andrew Lloyd Webber, composer; Tim Rice, lyricist; Andrew Lloyd Webber & Tim Rice, producers (Various Artists)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Andrew%2BLloyd%2BWebber/Andrew%2520Lloyd%2520Webber_1_1_1576344772.jpg?itok=8iG6F7y8
3344,A Perfect Match - Ella And Basie,Ella Fitzgerald,Ella Fitzgerald,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Ella%2BFitzgerald/Ella%2520Fitzgerald_1_1_1581553574.jpg?itok=TlaBTqZP
3345,Moody's Mood,George Benson,George Benson,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/George%2BBenson/George%2520Benson_1_1_1578385429.jpg?itok=bzpUiUCb
3346,I Will Say Goodbye,"Bill Evans, soloist","Bill Evans, soloist",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Bill%2BEvans/Bill%2520Evans_1_1_1575367048.jpg?itok=la6AbYSj
3347,We Will Meet Again,Bill Evans,Bill Evans,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Bill%2BEvans/Bill%2520Evans_1_1_1575367048.jpg?itok=la6AbYSj
3348,On The Road,Count Basie,Count Basie,
3349,"Dinorah, Dinorah","Jerry Hey & Quincy Jones, arrangers (George Benson)","Jerry Hey & Quincy Jones, arrangers (George Benson)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Quincy%2BJones/Quincy%2520Jones_1_1_1596789836.jpg?itok=54PdILuC
3350,"Trilogy: Past, Present And Future","David McClintick, album notes writer (Frank Sinatra)","David McClintick, album notes writer (Frank Sinatra)",
3351,Segovia - The EMI Recordings 1927-39,(Andres Segovia),(Andres Segovia),
3352,The Wall,"James Guthrie, engineer (Pink Floyd)","James Guthrie, engineer (Pink Floyd)",
3353,Phil Ramone,Phil Ramone,,
3354,Berg: Lulu (Complete Version),"Pierre Boulez, artist; Gunther Breest & Michael Horwath, producers","Pierre Boulez, artist; Gunther Breest & Michael Horwath, producers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Pierre%2BBoulez/Pierre%2520Boulez_1_1_1581628599.jpg?itok=e0nGSLW9
3355,Bruckner: Symphony No. 6 In A,"Georg Solti, conductor (Chicago Symphony Orchestra)","Georg Solti, conductor (Chicago Symphony Orchestra)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/georgsolti-spotlight-78824961.png?itok=rNrB7-r2
3356,Mozart: Requiem,"Norbert Balatsch, chorus master; Carlo Maria Giulini, conductor (Philharmonia Chorus; Philharmonia Orchestra)","Norbert Balatsch, chorus master; Carlo Maria Giulini, conductor (Philharmonia Chorus; Philharmonia Orchestra)",
3357,Play Music For Two Violins (Moszkowski: Suite For Two Violins/Shostakovich: Duets/Prokofiev: Sonata For Two Violins),"Itzhak Perlman & Pinchas Zukerman, artists","Itzhak Perlman & Pinchas Zukerman, artists",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Itzhak%2BPerlman/Itzhak%2520Perlman_1_1_1581553577.jpg?itok=6_Age2Bj
3358,Berg: Violin Concerto/Stravinsky: Violin Concerto In D,"Itzhak Perlman, artist (Boston Symphony Orchestra)","Itzhak Perlman, artist (Boston Symphony Orchestra)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Itzhak%2BPerlman/Itzhak%2520Perlman_1_1_1581553577.jpg?itok=6_Age2Bj
3359,Brahms: Violin And Cello Concerto In A Minor (Double Concerto),"Itzhak Perlman & Mstislav Rostropovich, artists (Concertgebouw Orchestra)","Itzhak Perlman & Mstislav Rostropovich, artists (Concertgebouw Orchestra)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Itzhak%2BPerlman/Itzhak%2520Perlman_1_1_1581553577.jpg?itok=6_Age2Bj
3360,The Spanish Album,"Itzhak Perlman, artist","Itzhak Perlman, artist",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Itzhak%2BPerlman/Itzhak%2520Perlman_1_1_1581553577.jpg?itok=6_Age2Bj
3361,"Prima Donna, Vol. 5 - Great Soprano Arias From Handel To Britten",(Henry Lewis; Philharmonia Orchestra),(Henry Lewis; Philharmonia Orchestra),
3362,What A Fool Believes,The Doobie Brothers,"Ted Templeman, producer",
3363,52nd Street,Billy Joel,"Phil Ramone, producer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Billy%2BJoel/Billy%2520Joel_1_1_1578384978.jpg?itok=QtM7Q8fq
3364,Rickie Lee Jones,Rickie Lee Jones,Rickie Lee Jones,https://www.grammy.com/sites/com/files/styles/artist_circle/public/rickie_lee_jones.png?itok=kewxJNnl
3365,I'll Never Love This Way Again,Dionne Warwick,Dionne Warwick,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Dionne%2BWarwick/Dionne%2520Warwick_1_1_1598445549.jpg?itok=5-l3UeVo
3366,Rise,Herb Alpert,Herb Alpert,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Herb%2BAlpert/Herb%2520Alpert_1_1_1581628867.jpg?itok=45UhbQPe
3367,Hot Stuff,Donna Summer,Donna Summer,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Donna%2BSummer/Donna%2520Summer_1_1_1581552222.jpg?itok=3np3vg-z
3368,Gotta Serve Somebody,Bob Dylan,Bob Dylan,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Bob%2BDylan/Bob%2520Dylan_1_1_1579182058.jpg?itok=VI5nSz8n
3369,Heartache Tonight,Eagles,Eagles,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Eagles/Eagles_1_1_1581552244.jpg?itok=0GyT6tV3
3370,Rockestra Theme,Paul McCartney & Wings,Paul McCartney & Wings,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Paul%2BMcCartney/Paul%2520McCartney_1_1_1591112977.jpg?itok=E0dSZgtJ
3371,Deja Vu,Dionne Warwick,Dionne Warwick,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Dionne%2BWarwick/Dionne%2520Warwick_1_1_1598445549.jpg?itok=5-l3UeVo
3372,Don't Stop 'til You Get Enough,Michael Jackson,Michael Jackson,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Michael%2BJackson/Michael%2520Jackson_1_1_1584089273.jpg?itok=8N4Ineev
3373,After The Love Has Gone,"Earth, Wind & Fire","Earth, Wind & Fire",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Earth%252C%2BWind%2B%2526%2BFire/Earth%252C%2520Wind%2520%2526%2520Fire_1_1_1578384907.jpg?itok=v5EmyLDc
3374,Boogie Wonderland,"Earth, Wind & Fire","Earth, Wind & Fire",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Earth%252C%2BWind%2B%2526%2BFire/Earth%252C%2520Wind%2520%2526%2520Fire_1_1_1578384907.jpg?itok=v5EmyLDc
3375,I Will Survive,Gloria Gaynor,"Dino Fekaris & Freddie Perren, producers",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Gloria%2BGaynor/Gloria%2520Gaynor_1_1_1578387145.jpg?itok=pSaCbtAb
3376,Blue Kentucky Girl,Emmylou Harris,Emmylou Harris,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Emmylou%2BHarris/Emmylou%2520Harris_1_1_1596198478.jpg?itok=wsJVpP65
3377,The Gambler,Kenny Rogers,Kenny Rogers,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Kenny%2BRogers/Kenny%2520Rogers_1_1_1588264666.jpg?itok=pfLzJGyR
3378,The Devil Went Down To Georgia,The Charlie Daniels Band,The Charlie Daniels Band,https://www.grammy.com/sites/com/files/styles/artist_circle/public/image_from_ios_1.jpg?itok=o9UY5mZT
3379,Big Sandy/Leather Britches,Doc Watson & Merle Watson,Doc Watson & Merle Watson,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Doc%2BWatson/Doc%2520Watson_1_1_1581561835.jpg?itok=7xnqBiAY
3380,You Decorated My Life,"Debbie Hupp & Bob Morrison, songwriters (Kenny Rogers)","Debbie Hupp & Bob Morrison, songwriters (Kenny Rogers)",
3381,Heed The Call,The Imperials,The Imperials,https://www.grammy.com/sites/com/files/styles/artist_circle/public/transparent_square_19.png?itok=2fncqXxp
3382,Lift Up The Name Of Jesus,Blackwood Brothers,Blackwood Brothers,
3383,I'll Be Thinking Of You,Andrae Crouch,Andrae Crouch,
3384,Changing Times,Mighty Clouds Of Joy,Mighty Clouds Of Joy,
3385,You Gave Me Love (When Nobody Gave Me A Prayer),B.J. Thomas,B.J. Thomas,
3386,"Muddy ""Mississippi"" Waters Live",Muddy Waters,Muddy Waters,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Muddy%2BWaters/Muddy%2520Waters_1_1_1581565499.jpg?itok=HtSZROdq
3387,Irakere,Irakere,Irakere,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Irakere/Irakere_1_1_1581658609.jpg?itok=TKyUOn6x
3388,The Muppet Movie,(The Muppets),(The Muppets),
3389,Reality...What A Concept,Robin Williams,Robin Williams,
3390,Ages Of Man - Readings From Shakespeare,John Gielgud,John Gielgud,
3391,Superman Main Title Theme,"John Williams, composer (John Williams)","John Williams, composer (John Williams)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/John%2BWilliams/John%2520Williams_1_1_1597170495.jpg?itok=GsnrkP98
3392,Superman,"John Williams, composer (John Williams)","John Williams, composer (John Williams)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/John%2BWilliams/John%2520Williams_1_1_1597170495.jpg?itok=GsnrkP98
3393,Sweeney Todd,"Stephen Sondheim, composer & lyricist; Thomas Z. Shepard, producer (Angela Lansbury & Len Cariou)","Stephen Sondheim, composer & lyricist; Thomas Z. Shepard, producer (Angela Lansbury & Len Cariou)",
3394,8:30,Weather Report,Weather Report,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Weather%2BReport/Weather%2520Report_1_1_1581557692.jpg?itok=uxND9DDW
3395,Fine And Mellow,Ella Fitzgerald,Ella Fitzgerald,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Ella%2BFitzgerald/Ella%2520Fitzgerald_1_1_1581553574.jpg?itok=TlaBTqZP
3396,Jousts,"Oscar Peterson, soloist","Oscar Peterson, soloist",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Oscar%2BPeterson/Oscar%2520Peterson_1_1_1592209419.jpg?itok=dV8s6dYI
3397,Duet,Chick Corea & Gary Burton,Chick Corea & Gary Burton,https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Chick%2BCorea/Chick%2520Corea_1_1_1578385141.jpg?itok=gpVAWwCc
3398,"Duke Ellington At Fargo, 1940 Live",Duke Ellington,Duke Ellington,https://www.grammy.com/sites/com/files/styles/artist_circle/public/dukeellington-spotlight-627471294.png?itok=JcHFIXXP
3399,Soulful Strut,"Claus Ogerman, arranger (George Benson)","Claus Ogerman, arranger (George Benson)",
3400,Breakfast In America,"Mike Doud & Mick Haggerty, art directors (Supertramp)","Mike Doud & Mick Haggerty, art directors (Supertramp)",
3401,Charlie Parker - The Complete Savoy Sessions,"James Patrick & Bob Porter, album notes writers (Charlie Parker)","James Patrick & Bob Porter, album notes writers (Charlie Parker)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/James%2BPatrick/James%2520Patrick_1_1_1581640098.jpg?itok=acYuONCH
3402,Billie Holiday - Giants Of Jazz,(Billie Holiday),(Billie Holiday),
3403,Larry Butler,Larry Butler,,
3404,Brahms: Symphonies (1-4),"Georg Solti, artist; James Mallinson, producer","Georg Solti, artist; James Mallinson, producer",https://www.grammy.com/sites/com/files/styles/artist_circle/public/georgsolti-spotlight-78824961.png?itok=rNrB7-r2
3405,Copland: Appalachian Spring,"Dennis Russell Davies, artist","Dennis Russell Davies, artist",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Dennis%2BRussell%2BDavies/Dennis%2520Russell%2520Davies_1_1_1597165269.jpg?itok=4bEIhaCT
3406,Bartók: Piano Cons. Nos. 1 & 2,"Maurizio Pollini, artist (Chicago Symphony Orchestra)","Maurizio Pollini, artist (Chicago Symphony Orchestra)",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Maurizio%2BPollini/Maurizio%2520Pollini_1_1_1597164830.jpg?itok=Y_g2PN3H
3407,The Horowitz Concerts 1978/79,"Vladimir Horowitz, artist","Vladimir Horowitz, artist",https://www.grammy.com/sites/com/files/styles/artist_circle/public/muzooka/Vladimir%2BHorowitz/Vladimir%2520Horowitz_1_1_1597176026.jpg?itok=QiT9d29e
3408,O Sole Mio - Favorite Neapolitan Songs,(Bologna Orchestra),(Bologna Orchestra),
3409,Sondheim: Sweeney Todd,"Anthony Salvatore, engineer (Original Cast with Angela Lansbury & Len Cariou)","Anthony Salvatore, engineer (Original Cast with Angela Lansbury & Len Cariou)",
